transaction_id,event_date,posted_at,user_id,account_id,transaction_type,status,category,merchant,description,original_amount,currency,fx_rate_to_rub,amount_rub,direction,source,import_batch,external_id,related_transaction_id,is_duplicate,needs_review,error_code
TRANSACTION-3216,2026-05-28,2026-05-28T09:47:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,1153,RUB,1,-1153,debit,bank_csv,BATCH-202605-01,BANK-202605-000216,,false,false,
TRANSACTION-3218,2026-05-29,2026-05-29T13:07:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Доставка еды,Доставка ужина,1349,RUB,1,-1349,debit,bank_csv,BATCH-202605-01,BANK-202605-000218,,false,false,
TRANSACTION-3217,2026-05-29,2026-05-29T16:27:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,974,RUB,1,-974,debit,bank_csv,BATCH-202605-01,BANK-202605-000217,,false,false,
TRANSACTION-3219,2026-05-30,2026-05-30T18:54:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Рынок,Овощи и фрукты,2018,RUB,1,-2018,debit,bank_csv,BATCH-202605-01,BANK-202605-000219,,false,false,
TRANSACTION-3220,2026-05-31,2026-05-31T20:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,entertainment,Кинотеатр,Билеты в кино,3438,RUB,1,-3438,debit,bank_csv,BATCH-202605-01,BANK-202605-000220,,false,false,
TRANSACTION-3221,2026-06-01,2026-06-01T09:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,housing,Арендодатель,Ежемесячная аренда,55000,RUB,1,-55000,debit,bank_csv,BATCH-202606-01,BANK-202606-000221,,false,false,
TRANSACTION-3222,2026-06-01,2026-06-01T17:26:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,753,RUB,1,-753,debit,bank_csv,BATCH-202606-01,BANK-202606-000222,,false,false,
TRANSACTION-3223,2026-06-02,2026-06-02T15:16:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,1036,RUB,1,-1036,debit,bank_csv,BATCH-202606-01,BANK-202606-000223,,false,false,
TRANSACTION-3224,2026-06-02,2026-06-02T18:12:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Рынок,Овощи и фрукты,8013,RUB,1,-8013,debit,bank_csv,BATCH-202606-01,BANK-202606-000224,,false,false,
TRANSACTION-3225,2026-06-03,2026-06-03T07:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,subscriptions,Музыка,Ежемесячная подписка,399,RUB,1,-399,debit,bank_csv,BATCH-202606-01,BANK-202606-000225,,false,false,
TRANSACTION-3226,2026-06-03,2026-06-03T12:49:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,98,RUB,1,-98,debit,bank_csv,BATCH-202606-01,BANK-202606-000226,,false,false,
TRANSACTION-3227,2026-06-03,2026-06-03T13:29:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Кофейня,Кофе и перекус; больше офисных дней,2557,RUB,1,-2557,debit,bank_csv,BATCH-202606-01,BANK-202606-000227,,false,false,
TRANSACTION-3228,2026-06-04,2026-06-04T10:41:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,968,RUB,1,-968,debit,bank_csv,BATCH-202606-01,BANK-202606-000228,,false,false,
TRANSACTION-3229,2026-06-05,2026-06-05T10:00:00+03:00,U-1001,ACC-MAIN-RUB,income,posted,salary,Работодатель,"Зарплата, первая часть",95000,RUB,1,95000,credit,bank_csv,BATCH-202606-01,BANK-202606-000229,,false,false,
TRANSACTION-3231,2026-06-05,2026-06-05T13:36:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Доставка еды,Доставка ужина; больше офисных дней,1976,RUB,1,-1976,debit,bank_csv,BATCH-202606-01,BANK-202606-000231,,false,false,
TRANSACTION-3230,2026-06-05,2026-06-05T17:48:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,148,RUB,1,-148,debit,bank_csv,BATCH-202606-01,BANK-202606-000230,,false,false,
TRANSACTION-3232,2026-06-06,2026-06-06T18:47:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,ВкусВилл,Покупка продуктов,6357,RUB,1,-6357,debit,bank_csv,BATCH-202606-01,BANK-202606-000232,,false,false,
TRANSACTION-3233,2026-06-07,2026-06-07T20:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,entertainment,Книжный клуб,Встреча и мероприятие,3718,RUB,1,-3718,debit,bank_csv,BATCH-202606-01,BANK-202606-000233,,false,false,
TRANSACTION-3234,2026-06-08,2026-06-08T08:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,utilities,Коммунальные услуги,"Квартплата, вода и электричество",5020,RUB,1,-5020,debit,bank_csv,BATCH-202606-01,BANK-202606-000234,,false,false,
TRANSACTION-3235,2026-06-09,2026-06-09T18:18:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Перекрёсток,Покупка продуктов,4283,RUB,1,-4283,debit,bank_csv,BATCH-202606-01,BANK-202606-000235,,false,false,
TRANSACTION-3237,2026-06-10,2026-06-10T13:06:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Бистро,Обед вне дома; больше офисных дней,2546,RUB,1,-2546,debit,bank_csv,BATCH-202606-01,BANK-202606-000237,,false,false,
TRANSACTION-3236,2026-06-10,2026-06-10T14:45:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,148,RUB,1,-148,debit,bank_csv,BATCH-202606-01,BANK-202606-000236,,false,false,
TRANSACTION-3238,2026-06-11,2026-06-11T17:54:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,80,RUB,1,-80,debit,bank_csv,BATCH-202606-01,BANK-202606-000238,,false,false,
TRANSACTION-3239,2026-06-12,2026-06-12T07:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,subscriptions,Облачное хранилище,Ежемесячная подписка,599,RUB,1,-599,debit,bank_csv,BATCH-202606-01,BANK-202606-000239,,false,false,
TRANSACTION-3240,2026-06-12,2026-06-12T10:50:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,636,RUB,1,-636,debit,bank_csv,BATCH-202606-01,BANK-202606-000240,,false,false,
TRANSACTION-3241,2026-06-12,2026-06-12T13:12:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Бистро,Обед вне дома; больше офисных дней,3848,RUB,1,-3848,debit,bank_csv,BATCH-202606-01,BANK-202606-000241,,false,false,
TRANSACTION-3242,2026-06-13,2026-06-13T18:34:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,ВкусВилл,Покупка продуктов,5815,RUB,1,-5815,debit,bank_csv,BATCH-202606-01,BANK-202606-000242,,false,false,
TRANSACTION-3243,2026-06-16,2026-06-16T12:52:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,435,RUB,1,-435,debit,bank_csv,BATCH-202606-01,BANK-202606-000243,,false,false,
TRANSACTION-3244,2026-06-16,2026-06-16T18:33:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Рынок,Овощи и фрукты,5602,RUB,1,-5602,debit,bank_csv,BATCH-202606-01,BANK-202606-000244,,false,false,
TRANSACTION-3245,2026-06-17,2026-06-17T07:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,subscriptions,Онлайн-кинотеатр,Ежемесячная подписка,799,RUB,1,-799,debit,bank_csv,BATCH-202606-01,BANK-202606-000245,,false,false,
TRANSACTION-3246,2026-06-17,2026-06-17T10:01:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,846,RUB,1,-846,debit,bank_csv,BATCH-202606-01,BANK-202606-000246,,false,false,
TRANSACTION-3247,2026-06-17,2026-06-17T13:11:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Бистро,Обед вне дома; больше офисных дней,4580,RUB,1,-4580,debit,bank_csv,BATCH-202606-01,BANK-202606-000247,,false,false,
TRANSACTION-3248,2026-06-18,2026-06-18T08:57:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,445,RUB,1,-445,debit,bank_csv,BATCH-202606-01,BANK-202606-000248,,false,false,
TRANSACTION-3250,2026-06-19,2026-06-19T13:35:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Бистро,Обед вне дома; больше офисных дней,4039,RUB,1,-4039,debit,bank_csv,BATCH-202606-01,BANK-202606-000250,,false,false,
TRANSACTION-3249,2026-06-19,2026-06-19T16:04:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,108,RUB,1,-108,debit,bank_csv,BATCH-202606-01,BANK-202606-000249,,false,false,
TRANSACTION-3251,2026-06-20,2026-06-20T10:00:00+03:00,U-1001,ACC-MAIN-RUB,income,posted,salary,Работодатель,"Зарплата, вторая часть",65000,RUB,1,65000,credit,bank_csv,BATCH-202606-01,BANK-202606-000251,,false,false,
TRANSACTION-3252,2026-06-20,2026-06-20T18:14:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Рынок,Овощи и фрукты,7592,RUB,1,-7592,debit,bank_csv,BATCH-202606-01,BANK-202606-000252,,false,false,
TRANSACTION-3253,2026-06-22,2026-06-22T13:33:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,491,RUB,1,-491,debit,bank_csv,BATCH-202606-01,BANK-202606-000253,,false,false,
TRANSACTION-3254,2026-06-23,2026-06-23T18:48:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Перекрёсток,Покупка продуктов,4318,RUB,1,-4318,debit,bank_csv,BATCH-202606-01,BANK-202606-000254,,false,false,
TRANSACTION-3255,2026-06-24,2026-06-24T13:24:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Кофейня,Кофе и перекус; больше офисных дней,3883,RUB,1,-3883,debit,bank_csv,BATCH-202606-01,BANK-202606-000255,,false,false,
TRANSACTION-3256,2026-06-25,2026-06-25T12:14:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,844,RUB,1,-844,debit,bank_csv,BATCH-202606-01,BANK-202606-000256,,false,false,
TRANSACTION-3258,2026-06-26,2026-06-26T13:35:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Кофейня,Кофе и перекус; больше офисных дней,2901,RUB,1,-2901,debit,bank_csv,BATCH-202606-01,BANK-202606-000258,,false,false,
TRANSACTION-3257,2026-06-26,2026-06-26T17:47:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,121,RUB,1,-121,debit,bank_csv,BATCH-202606-01,BANK-202606-000257,,false,false,
TRANSACTION-3259,2026-06-27,2026-06-27T18:37:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Рынок,Овощи и фрукты,3274,RUB,1,-3274,debit,bank_csv,BATCH-202606-01,BANK-202606-000259,,false,false,
TRANSACTION-3299,2026-06-28,2026-06-28T19:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,electronics,Магазин электроники,Наушники,8990,RUB,1,-8990,debit,card_api,BATCH-202606-01,BANK-202606-000299,,false,false,
TRANSACTION-3260,2026-06-29,2026-06-29T17:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,673,RUB,1,-673,debit,bank_csv,BATCH-202606-01,BANK-202606-000260,,false,false,
TRANSACTION-3261,2026-06-30,2026-06-30T13:56:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,527,RUB,1,-527,debit,bank_csv,BATCH-202606-01,BANK-202606-000261,,false,false,
TRANSACTION-3262,2026-06-30,2026-06-30T18:17:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Лента,Продукты и бытовые товары,5258,RUB,1,-5258,debit,bank_csv,BATCH-202606-01,BANK-202606-000262,,false,false,
TRANSACTION-3263,2026-07-01,2026-07-01T09:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,housing,Арендодатель,Ежемесячная аренда,55000,RUB,1,-55000,debit,bank_csv,BATCH-202607-01,BANK-202607-000263,,false,false,
TRANSACTION-3264,2026-07-01,2026-07-01T09:56:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,942,RUB,1,-942,debit,bank_csv,BATCH-202607-01,BANK-202607-000264,,false,false,
TRANSACTION-3265,2026-07-01,2026-07-01T13:22:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Бистро,Обед вне дома; больше офисных дней,2875,RUB,1,-2875,debit,bank_csv,BATCH-202607-01,BANK-202607-000265,,false,false,
TRANSACTION-3266,2026-07-02,2026-07-02T08:22:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,407,RUB,1,-407,debit,bank_csv,BATCH-202607-01,BANK-202607-000266,,false,false,
TRANSACTION-3309,2026-07-02,2026-07-02T11:00:00+03:00,U-1002,ACC-SECOND-RUB,expense,posted,housing,Арендодатель,Аренда второго пользователя,42000,RUB,1,-42000,debit,bank_csv,BATCH-U1002-202607,BANK-202607-000309,,false,false,
TRANSACTION-3267,2026-07-03,2026-07-03T07:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,subscriptions,Музыка,Ежемесячная подписка,399,RUB,1,-399,debit,bank_csv,BATCH-202607-01,BANK-202607-000267,,false,false,
TRANSACTION-3268,2026-07-03,2026-07-03T09:46:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,112,RUB,1,-112,debit,bank_csv,BATCH-202607-01,BANK-202607-000268,,false,false,
TRANSACTION-3269,2026-07-03,2026-07-03T13:13:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Кофейня,Кофе и перекус; больше офисных дней,2903,RUB,1,-2903,debit,bank_csv,BATCH-202607-01,BANK-202607-000269,,false,false,
TRANSACTION-3270,2026-07-04,2026-07-04T18:52:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Перекрёсток,Покупка продуктов,5452,RUB,1,-5452,debit,bank_csv,BATCH-202607-01,BANK-202607-000270,,false,false,
TRANSACTION-3271,2026-07-05,2026-07-05T10:00:00+03:00,U-1001,ACC-MAIN-RUB,income,posted,salary,Работодатель,"Зарплата, первая часть",95000,RUB,1,95000,credit,bank_csv,BATCH-202607-01,BANK-202607-000271,,false,false,
TRANSACTION-3310,2026-07-05,2026-07-05T11:00:00+03:00,U-1002,ACC-SECOND-RUB,income,posted,salary,Работодатель B,Зарплата второго пользователя,118000,RUB,1,118000,credit,bank_csv,BATCH-U1002-202607,BANK-202607-000310,,false,false,
TRANSACTION-3272,2026-07-05,2026-07-05T20:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,entertainment,Книжный клуб,Встреча и мероприятие,3977,RUB,1,-3977,debit,bank_csv,BATCH-202607-01,BANK-202607-000272,,false,false,
TRANSACTION-3273,2026-07-06,2026-07-06T14:07:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,140,RUB,1,-140,debit,bank_csv,BATCH-202607-01,BANK-202607-000273,,false,false,
TRANSACTION-3311,2026-07-07,2026-07-07T11:00:00+03:00,U-1002,ACC-SECOND-RUB,expense,posted,groceries,Перекрёсток,Продукты второго пользователя,3870,RUB,1,-3870,debit,bank_csv,BATCH-U1002-202607,BANK-202607-000311,,false,false,
TRANSACTION-3274,2026-07-07,2026-07-07T16:46:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,705,RUB,1,-705,debit,bank_csv,BATCH-202607-01,BANK-202607-000274,,false,false,
TRANSACTION-3275,2026-07-07,2026-07-07T18:58:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Лента,Продукты и бытовые товары,3301,RUB,1,-3301,debit,bank_csv,BATCH-202607-01,BANK-202607-000275,,false,false,
TRANSACTION-3276,2026-07-08,2026-07-08T08:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,utilities,Коммунальные услуги,"Квартплата, вода и электричество",5140,RUB,1,-5140,debit,bank_csv,BATCH-202607-01,BANK-202607-000276,,false,false,
TRANSACTION-3278,2026-07-08,2026-07-08T13:21:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Доставка еды,Доставка ужина; больше офисных дней,3306,RUB,1,-3306,debit,bank_csv,BATCH-202607-01,BANK-202607-000278,,false,false,
TRANSACTION-3277,2026-07-08,2026-07-08T16:50:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,556,RUB,1,-556,debit,bank_csv,BATCH-202607-01,BANK-202607-000277,,false,false,
TRANSACTION-3279,2026-07-09,2026-07-09T11:18:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,968,RUB,1,-968,debit,bank_csv,BATCH-202607-01,BANK-202607-000279,,false,false,
TRANSACTION-3312,2026-07-10,2026-07-10T11:00:00+03:00,U-1002,ACC-SECOND-RUB,expense,posted,transport,Метро,Транспорт второго пользователя,150,RUB,1,-150,debit,bank_csv,BATCH-U1002-202607,BANK-202607-000312,,false,false,
TRANSACTION-3281,2026-07-10,2026-07-10T13:28:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Кофейня,Кофе и перекус; больше офисных дней,4509,RUB,1,-4509,debit,bank_csv,BATCH-202607-01,BANK-202607-000281,,false,false,
TRANSACTION-3280,2026-07-10,2026-07-10T16:57:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,653,RUB,1,-653,debit,bank_csv,BATCH-202607-01,BANK-202607-000280,,false,false,
TRANSACTION-3282,2026-07-11,2026-07-11T18:07:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Лента,Продукты и бытовые товары,4654,RUB,1,-4654,debit,bank_csv,BATCH-202607-01,BANK-202607-000282,,false,false,
TRANSACTION-3283,2026-07-12,2026-07-12T07:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,subscriptions,Облачное хранилище,Ежемесячная подписка,599,RUB,1,-599,debit,bank_csv,BATCH-202607-01,BANK-202607-000283,,false,false,
TRANSACTION-3313,2026-07-12,2026-07-12T11:00:00+03:00,U-1002,ACC-SECOND-RUB,expense,posted,restaurants,Бистро,Обед второго пользователя,1290,RUB,1,-1290,debit,bank_csv,BATCH-U1002-202607,BANK-202607-000313,,false,false,
TRANSACTION-3284,2026-07-12,2026-07-12T20:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,entertainment,Кинотеатр,Билеты в кино,3198,RUB,1,-3198,debit,bank_csv,BATCH-202607-01,BANK-202607-000284,,false,false,
TRANSACTION-3285,2026-07-13,2026-07-13T08:11:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,634,RUB,1,-634,debit,bank_csv,BATCH-202607-01,BANK-202607-000285,,false,false,
TRANSACTION-3314,2026-07-14,2026-07-14T11:00:00+03:00,U-1002,ACC-SECOND-RUB,expense,posted,health,Аптека,Покупка в аптеке,2140,RUB,1,-2140,debit,bank_csv,BATCH-U1002-202607,BANK-202607-000314,,false,false,
TRANSACTION-3286,2026-07-14,2026-07-14T17:24:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,115,RUB,1,-115,debit,bank_csv,BATCH-202607-01,BANK-202607-000286,,false,false,
TRANSACTION-3287,2026-07-14,2026-07-14T18:11:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Перекрёсток,Покупка продуктов,3936,RUB,1,-3936,debit,bank_csv,BATCH-202607-01,BANK-202607-000287,,false,false,
TRANSACTION-3288,2026-07-15,2026-07-15T09:31:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,754,RUB,1,-754,debit,bank_csv,BATCH-202607-01,BANK-202607-000288,,false,false,
TRANSACTION-3307,2026-07-15,2026-07-15T10:00:00+03:00,U-1001,ACC-MAIN-RUB,transfer,posted,savings_transfer,Собственный накопительный счёт,Перевод между своими счетами,25000,RUB,1,-25000,debit,bank_api,BATCH-202607-01,BANK-202607-000307,,false,false,
TRANSACTION-3289,2026-07-15,2026-07-15T13:43:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Бистро,Обед вне дома; больше офисных дней,3488,RUB,1,-3488,debit,bank_csv,BATCH-202607-01,BANK-202607-000289,,false,false,
TRANSACTION-3290,2026-07-16,2026-07-16T09:49:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,87,RUB,1,-87,debit,bank_csv,BATCH-202607-01,BANK-202607-000290,,false,false,
TRANSACTION-3300,2026-07-16,2026-07-16T15:00:00+03:00,U-1001,ACC-MAIN-RUB,refund,pending,electronics,Магазин электроники,Возврат за наушники ожидает подтверждения,8990,RUB,1,8990,credit,card_api,BATCH-202607-01,BANK-202607-000300,TRANSACTION-3299,false,true,REFUND_PENDING
TRANSACTION-3291,2026-07-17,2026-07-17T07:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,subscriptions,Онлайн-кинотеатр,Ежемесячная подписка,799,RUB,1,-799,debit,bank_csv,BATCH-202607-01,BANK-202607-000291,,false,false,
TRANSACTION-3301,2026-07-17,2026-07-17T13:05:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Кофейня,Обед и кофе,1680,RUB,1,-1680,debit,bank_csv,BATCH-202607-02,BANK-DUP-20260717-COFFEE,,false,false,
TRANSACTION-3302,2026-07-17,2026-07-17T13:05:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Кофейня,Повтор строки при импорте,1680,RUB,1,-1680,debit,bank_csv,BATCH-202607-03,BANK-DUP-20260717-COFFEE,,true,true,DUPLICATE_IMPORT
TRANSACTION-3292,2026-07-17,2026-07-17T13:46:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Доставка еды,Доставка ужина; больше офисных дней,3394,RUB,1,-3394,debit,bank_csv,BATCH-202607-01,BANK-202607-000292,,false,false,
TRANSACTION-3303,2026-07-18,2026-07-18T12:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,travel,European Rail,Билет в евро; курс успешно применён,79.9,EUR,93.42,-7464.26,debit,card_api,BATCH-202607-01,BANK-202607-000303,,false,false,
TRANSACTION-3304,2026-07-18,2026-07-18T12:30:00+03:00,U-1001,ACC-MAIN-RUB,expense,failed,travel,Foreign Booking,Импорт отклонён: отсутствует валютный курс,49.99,EUR,,,debit,bank_csv,BATCH-202607-01,BANK-202607-000304,,false,true,FX_RATE_MISSING
TRANSACTION-3293,2026-07-18,2026-07-18T18:27:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Лента,Продукты и бытовые товары,7697,RUB,1,-7697,debit,bank_csv,BATCH-202607-01,BANK-202607-000293,,false,false,
TRANSACTION-3308,2026-07-19,2026-07-19T18:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,uncategorized,,Наличные: назначение требует уточнения,3500,RUB,1,-3500,debit,manual,BATCH-202607-01,BANK-202607-000308,,false,true,CATEGORY_REQUIRED
TRANSACTION-3294,2026-07-19,2026-07-19T20:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,entertainment,Кинотеатр,Билеты в кино,4964,RUB,1,-4964,debit,bank_csv,BATCH-202607-01,BANK-202607-000294,,false,false,
TRANSACTION-3306,2026-07-19,2026-07-19T21:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,failed,restaurants,Доставка еды,Банк отклонил оплату,2860,RUB,1,-2860,debit,card_api,BATCH-202607-01,BANK-202607-000306,,false,false,PAYMENT_DECLINED
TRANSACTION-3305,2026-07-19,2026-07-19T23:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,pending,transport,Такси,Сумма ещё может измениться,1240,RUB,1,-1240,debit,card_api,BATCH-202607-01,BANK-202607-000305,,false,true,TRANSACTION_PENDING
